kk_id,kk_name,year,f_comm,teainc,lteainc,f_prot1885,provinzkey,f_prot,f_rw,f_young,f_over60,f_fem,f_ortsgeb,f_urban,sample_bal,daylab_urb,ldaylab_urb
47016,Hohenzollern,1886,,1104.908,7.007517,0.0350719,12,0.0259215,0.9795379,0.2184675,0.1007559,0.5196071,0.8033984,0.1796923,0,,
47016,Hohenzollern,1891,0.5653526,1834.023,7.514267,0.0350719,12,,,,,,,,0,1.95,0.6678294
47016,Hohenzollern,1896,0.6181938,1605.58,7.38124,0.0350719,12,,,,,,,,0,,
47016,Hohenzollern,1901,0.5240265,1763.882,7.475272,0.0350719,12,,,,,,,,0,2.3,0.8329091
47016,Hohenzollern,1906,0.4859059,1981.738,7.59173,0.0350719,12,,,,,,,,0,,
47016,Hohenzollern,1911,0.5333257,2023.611,7.612639,0.0350719,12,,,,,,,,0,,
47017,Juelich,1886,,1466.484,7.290623,0.0301664,11,0.0288512,0.8913749,0.2283069,0.0988563,0.4920812,0.7298126,0.1336647,0,,
47017,Juelich,1891,,1454.505,7.282421,0.0301664,11,,,,,,,,0,1.58,0.4574248
47017,Juelich,1896,,1489.622,7.306277,0.0301664,11,,,,,,,,0,,
47017,Juelich,1901,,1754.236,7.469789,0.0301664,11,,,,,,,,0,1.98,0.6830968
47017,Juelich,1906,0.372093,1851.1,7.523535,0.0301664,11,,,,,,,,0,,
47017,Juelich,1911,0.3220794,1897.257,7.548164,0.0301664,11,,,,,,,,0,,
47018,Koblenz,1886,,1341.782,7.201754,0.0512513,11,0.0439266,0.9517043,0.2525817,0.0777133,0.509939,0.7839663,0.1633585,0,,
47018,Koblenz,1891,,1343.724,7.2032,0.0512513,11,,,,,,,,0,1.775,0.5738004
47018,Koblenz,1896,,1504.686,7.316339,0.0512513,11,,,,,,,,0,,
47018,Koblenz,1901,,1839.318,7.51715,0.0512513,11,,,,,,,,0,2.2575,0.814258
47018,Koblenz,1906,,1951.098,7.576148,0.0512513,11,,,,,,,,0,,
47018,Koblenz,1911,0.3550098,1973.695,7.587663,0.0512513,11,,,,,,,,0,,
47019,Koeln,1886,,2115.087,7.656851,0.1157481,11,0.0529723,0.9224954,0.2321514,0.0774025,0.5008874,0.6423624,0.2837936,0,,
47019,Koeln,1891,,2244.365,7.716178,0.1157481,11,,,,,,,,0,2.375,0.8649974
47019,Koeln,1896,0.2604824,2153.527,7.674862,0.1157481,11,,,,,,,,0,,
47019,Koeln,1901,0.2269752,2548.54,7.843276,0.1157481,11,,,,,,,,0,2.375,0.8649974
47019,Koeln,1906,0.1761631,2769.667,7.926482,0.1157481,11,,,,,,,,0,,
47019,Koeln,1911,0.1707787,2839.073,7.951233,0.1157481,11,,,,,,,,0,,
47020,Kreuznach,1886,0.5840378,1371.897,7.223949,0.5476914,11,0.5437956,0.9627366,0.2418588,0.0873994,0.5145711,0.7382797,0.3133731,1,,
47020,Kreuznach,1891,0.5756938,1421.819,7.259692,0.5476914,11,,,,,,,,1,1.63,0.48858
47020,Kreuznach,1896,0.5403397,1570.319,7.359034,0.5476914,11,,,,,,,,1,,
47020,Kreuznach,1901,0.5087943,2038.973,7.620202,0.5476914,11,,,,,,,,1,2.13,0.7561221
47020,Kreuznach,1906,0.4921443,2164.202,7.679807,0.5476914,11,,,,,,,,1,,
47020,Kreuznach,1911,0.4433287,2089.612,7.644733,0.5476914,11,,,,,,,,1,,
47021,Lennep,1886,,2058.879,7.629917,0.8294826,11,0.8475214,0.9421926,0.26095,0.0681796,0.4818747,0.6524603,0.7391839,0,,
47021,Lennep,1891,,2124.421,7.661255,0.8294826,11,,,,,,,,0,2.3,0.8329092
47021,Lennep,1896,,2029.075,7.615335,0.8294826,11,,,,,,,,0,,
47021,Lennep,1901,0.1095909,2325.99,7.751901,0.8294826,11,,,,,,,,0,2.5,0.9162908
47021,Lennep,1906,,2505.708,7.826326,0.8294826,11,,,,,,,,0,,
47021,Lennep,1911,,2274.373,7.72946,0.8294826,11,,,,,,,,0,,
47022,Meisenheim,1886,,1262.623,7.140946,0.829867,11,0.8263858,0.9518458,0.2239468,0.0915743,0.5101256,0.7944568,0.134442,0,,
47022,Meisenheim,1891,0.8790614,1267.44,7.144754,0.829867,11,,,,,,,,0,,
47022,Meisenheim,1896,0.8870356,1380.789,7.230411,0.829867,11,,,,,,,,0,,
47022,Meisenheim,1901,0.8716866,1772.744,7.480284,0.829867,11,,,,,,,,0,,
47022,Meisenheim,1906,0.827311,1677.439,7.425024,0.829867,11,,,,,,,,0,,
47022,Meisenheim,1911,,1769.073,7.478211,0.829867,11,,,,,,,,0,,
47023,Moers,1886,0.0929094,1715.522,7.447473,0.4793476,11,0.4658443,0.8990757,0.2480402,0.0868591,0.5033854,0.6369243,0.1856382,1,,
47023,Moers,1891,0.088735,1741.615,7.462568,0.4793476,11,,,,,,,,1,1.85,0.6151857
47023,Moers,1896,0.0729243,1885.196,7.541787,0.4793476,11,,,,,,,,1,,
47023,Moers,1901,0.0658286,2089.263,7.644567,0.4793476,11,,,,,,,,1,2.25,0.8109302
47023,Moers,1906,0.0564266,2072.549,7.636534,0.4793476,11,,,,,,,,1,,
47023,Moers,1911,0.0563181,2255.338,7.721056,0.4793476,11,,,,,,,,1,,
47024,Muehlheim am Rhein,1886,0.2935048,1484.164,7.302607,0.1173301,11,0.1031978,0.9045827,0.2518808,0.0627779,0.4922779,0.6072707,0.3407586,0,,
47024,Muehlheim am Rhein,1891,0.2864518,1568.189,7.357677,0.1173301,11,,,,,,,,0,2.15,0.7654679
47024,Muehlheim am Rhein,1896,,1876.32,7.537068,0.1173301,11,,,,,,,,0,,
47024,Muehlheim am Rhein,1901,,2056.11,7.628572,0.1173301,11,,,,,,,,0,2.5,0.9162908
47024,Muehlheim am Rhein,1906,,2191.99,7.692565,0.1173301,11,,,,,,,,0,,
47024,Muehlheim am Rhein,1911,,2249.873,7.718629,0.1173301,11,,,,,,,,0,,
47026,Saarbruecken,1886,0.4474457,1718.652,7.449296,0.224403,11,0.1440763,0.9255932,0.2661457,0.0621233,0.4983021,0.7022138,0.1423708,0,,
47026,Saarbruecken,1891,0.4588907,1629.667,7.396131,0.224403,11,,,,,,,,0,1.933333,0.6592456
47026,Saarbruecken,1896,0.4604688,1721.042,7.450686,0.224403,11,,,,,,,,0,,
47026,Saarbruecken,1901,,2132.416,7.665011,0.224403,11,,,,,,,,0,2.4,0.8754688
47026,Saarbruecken,1906,,2399.544,7.783034,0.224403,11,,,,,,,,0,,
47026,Saarbruecken,1911,0.3588246,2287.179,7.735075,0.224403,11,,,,,,,,0,,
47030,St. Johann,1886,,1651.665,7.409539,0.3348043,11,0.3230654,0.9377574,0.2826028,0.0552392,0.4843768,0.6763959,0.0791934,0,,
47030,St. Johann,1891,,1708.989,7.443657,0.3348043,11,,,,,,,,0,2,0.6931472
47030,St. Johann,1896,0.4018303,1610.775,7.384471,0.3348043,11,,,,,,,,0,,
47030,St. Johann,1901,0.3654634,2067.66,7.634173,0.3348043,11,,,,,,,,0,2.3,0.8329091
47030,St. Johann,1906,0.3366476,2315.94,7.747571,0.3348043,11,,,,,,,,0,,
47030,St. Johann,1911,0.2971461,2144.371,7.670601,0.3348043,11,,,,,,,,0,,
47032,Trarbach,1886,0.6096641,1213.048,7.100891,0.3243948,11,0.32066,0.9733172,0.2485046,0.0798196,0.5129254,0.8314541,0.1384325,0,,
47032,Trarbach,1891,0.5943216,1227.205,7.112495,0.3243948,11,,,,,,,,0,1.7,0.5306283
47032,Trarbach,1896,0.5945032,1381.143,7.230667,0.3243948,11,,,,,,,,0,,
47032,Trarbach,1901,,1640.439,7.402719,0.3243948,11,,,,,,,,0,1.9,0.6418539
47032,Trarbach,1906,,1769.506,7.478456,0.3243948,11,,,,,,,,0,,
47032,Trarbach,1911,,1845.581,7.52055,0.3243948,11,,,,,,,,0,,
47033,Trier,1886,,1224.109,7.109969,0.0590103,11,0.052405,0.9385766,0.2416415,0.0813713,0.5054159,0.7567969,0.0976921,0,,
47033,Trier,1891,0.6450109,1173.756,7.067964,0.0590103,11,,,,,,,,0,1.65,0.5007753
47033,Trier,1896,0.6246325,1363.645,7.217916,0.0590103,11,,,,,,,,0,,
47033,Trier,1901,0.610031,1600.932,7.378342,0.0590103,11,,,,,,,,0,1.966667,0.6763401
47033,Trier,1906,0.5505514,1640.664,7.402856,0.0590103,11,,,,,,,,0,,
47033,Trier,1911,0.5023662,1794.818,7.492659,0.0590103,11,,,,,,,,0,,
47034,Wesel,1886,0.4703532,1769.839,7.478644,0.3420273,11,0.3351906,0.9254586,0.2264355,0.0837449,0.4789764,0.6264768,0.5327349,1,,
47034,Wesel,1891,0.4515878,1758.683,7.472321,0.3420273,11,,,,,,,,1,1.7,0.5306283
47034,Wesel,1896,0.446501,1955.869,7.57859,0.3420273,11,,,,,,,,1,,
47034,Wesel,1901,0.4317002,2276.626,7.73045,0.3420273,11,,,,,,,,1,2.15,0.7654679
47034,Wesel,1906,0.4104208,2356.656,7.764999,0.3420273,11,,,,,,,,1,,
47034,Wesel,1911,0.3357795,2229.456,7.709513,0.3420273,11,,,,,,,,1,,
47035,Wetzlar,1886,,1393.65,7.239682,0.9365268,11,0.9399728,0.9803241,0.2364572,0.0814477,0.5014806,0.8027965,0.1740921,0,,
47035,Wetzlar,1891,,1406.456,7.248828,0.9365268,11,,,,,,,,0,2,0.6931472
47035,Wetzlar,1896,,1554.527,7.348927,0.9365268,11,,,,,,,,0,,
47035,Wetzlar,1901,,1902.69,7.551024,0.9365268,11,,,,,,,,0,2.25,0.8109302
47035,Wetzlar,1906,,2103.973,7.651583,0.9365268,11,,,,,,,,0,,
47035,Wetzlar,1911,0.800056,1743.659,7.463741,0.9365268,11,,,,,,,,0,,
47036,Wied,1886,,1333.498,7.195561,0.3807156,11,0.3634337,0.949757,0.2441857,0.0722508,0.5076693,0.7277327,0.1693404,0,,
47036,Wied,1891,,1347.529,7.206028,0.3807156,11,,,,,,,,0,2,0.6931472
47036,Wied,1896,,1471.217,7.293845,0.3807156,11,,,,,,,,0,,
47036,Wied,1901,,1809.006,7.500533,0.3807156,11,,,,,,,,0,2.4,0.8754688
47036,Wied,1906,,1940.289,7.570592,0.3807156,11,,,,,,,,0,,
47036,Wied,1911,0.4494234,1903.005,7.55119,0.3807156,11,,,,,,,,0,,
49001,Bielefeld,1886,0.395693,1533.745,7.335467,0.5091724,9,0.123165,0.9179856,0.2405998,0.0949982,0.5030785,0.6990545,0.2838053,1,,
49001,Bielefeld,1891,0.3758374,1652.143,7.409829,0.5091724,9,,,,,,,,1,1.73,0.5481214
49001,Bielefeld,1896,0.3650382,1717.238,7.448472,0.5091724,9,,,,,,,,1,,
49001,Bielefeld,1901,0.3254298,2113.727,7.656208,0.5091724,9,,,,,,,,1,2.15,0.7654679
49001,Bielefeld,1906,0.3097035,2228.266,7.708979,0.5091724,9,,,,,,,,1,,
49001,Bielefeld,1911,0.3101116,2062.326,7.63159,0.5091724,9,,,,,,,,1,,
49002,Bochum,1886,0.2790798,1758.967,7.472482,0.5667833,9,0.5602155,0.9386278,0.2736962,0.0400479,0.4396904,0.3952567,0.2856989,1,,
49002,Bochum,1891,0.282437,1907.083,7.55333,0.5667833,9,,,,,,,,1,2.25,0.8109302
49002,Bochum,1896,0.2482588,2060.702,7.630802,0.5667833,9,,,,,,,,1,,
49002,Bochum,1901,0.2448273,2490.177,7.820109,0.5667833,9,,,,,,,,1,2.575,0.9458495
49002,Bochum,1906,0.2234872,2569.493,7.851464,0.5667833,9,,,,,,,,1,,
49002,Bochum,1911,0.2133625,2619.768,7.870841,0.5667833,9,,,,,,,,1,,
49003,Dortmund,1886,0.2599157,1817.901,7.505438,0.6119773,9,0.6335033,0.9439113,0.2786104,0.0465223,0.4570378,0.439694,0.4754174,1,,
49003,Dortmund,1891,0.2673849,1878.578,7.53827,0.6119773,9,,,,,,,,1,2.056667,0.7210865
49003,Dortmund,1896,0.2475936,2076.596,7.638485,0.6119773,9,,,,,,,,1,,
49003,Dortmund,1901,0.2141412,2477.522,7.815014,0.6119773,9,,,,,,,,1,2.616667,0.9619012
49003,Dortmund,1906,0.1733922,2565.309,7.849834,0.6119773,9,,,,,,,,1,,
49003,Dortmund,1911,0.1593217,2619.401,7.870701,0.6119773,9,,,,,,,,1,,
49004,Gelsenkirchen,1886,,1724.393,7.452631,0.4308572,,,,,,,,,0,,
49004,Gelsenkirchen,1891,0.304753,1781.137,7.485007,0.4308572,,,,,,,,,0,,
49004,Gelsenkirchen,1896,0.3145413,1897.888,7.548497,0.4308572,,,,,,,,,0,,
49004,Gelsenkirchen,1901,0.297545,2229.281,7.709434,0.4308572,,,,,,,,,0,,
49004,Gelsenkirchen,1906,0.2600029,2530.688,7.836246,0.4308572,,,,,,,,,0,,
49004,Gelsenkirchen,1911,0.2412034,2588.853,7.85897,0.4308572,,,,,,,,,0,,
49005,Hagen,1886,0.1983338,1880.579,7.539335,,9,0.8472096,0.952408,0.2763265,0.0561996,0.4759328,0.5347708,0.2264982,0,,
49005,Hagen,1891,0.1807434,1929.986,7.565268,,9,,,,,,,,0,2.433333,0.8892621
49005,Hagen,1896,0.1744237,1898.116,7.548617,,9,,,,,,,,0,,
49005,Hagen,1901,,2294.858,7.738426,,9,,,,,,,,0,2.566667,0.942608
49005,Hagen,1906,0.1567635,2452.364,7.804808,,9,,,,,,,,0,,
49005,Hagen,1911,0.1444326,2394.488,7.780925,,9,,,,,,,,0,,
49006,Halle,1886,0.6209741,1445.22,7.276017,0.9718841,9,0.9725215,0.9407542,0.2530172,0.0851408,0.5176724,0.6563218,0.204921,1,,
49006,Halle,1891,0.6084102,1469.247,7.292506,0.9718841,9,,,,,,,,1,1.45,0.3715636
49006,Halle,1896,0.5997953,1533,7.334982,0.9718841,9,,,,,,,,1,,
49006,Halle,1901,0.6023766,1771.197,7.479411,0.9718841,9,,,,,,,,1,2,0.6931472
49006,Halle,1906,0.6020655,1795.446,7.493009,0.9718841,9,,,,,,,,1,,
49006,Halle,1911,0.5887538,1770.629,7.47909,0.9718841,9,,,,,,,,1,,
49007,Hamm,1886,0.4211522,1559.083,7.351853,0.6312066,9,0.6423706,0.9549508,0.263655,0.0748993,0.4908575,0.5757901,0.4624405,1,,
49007,Hamm,1891,0.4332688,1614.593,7.386838,0.6312066,9,,,,,,,,1,1.92,0.6523252
49007,Hamm,1896,0.4177932,1830.042,7.512094,0.6312066,9,,,,,,,,1,,
49007,Hamm,1901,0.3864771,2245.595,7.716726,0.6312066,9,,,,,,,,1,2.5,0.9162908
49007,Hamm,1906,0.3277095,2300.003,7.740666,0.6312066,9,,,,,,,,1,,
49007,Hamm,1911,0.2853066,2341.863,7.758702,0.6312066,9,,,,,,,,1,,
49008,Hattingen,1886,0.2837488,1628.189,7.395224,0.6485998,,,,,,,,,1,,
49008,Hattingen,1891,0.24428,1671.846,7.421684,0.6485998,,,,,,,,,1,,
49008,Hattingen,1896,0.2426329,1823.508,7.508518,0.6485998,,,,,,,,,1,,
49008,Hattingen,1901,0.2493723,2020.856,7.611277,0.6485998,,,,,,,,,1,,
49008,Hattingen,1906,0.2177371,2173.139,7.683928,0.6485998,,,,,,,,,1,,
49008,Hattingen,1911,0.2106164,2297.238,7.739463,0.6485998,,,,,,,,,1,,
49009,Herford,1886,0.5158906,1380.503,7.230204,0.965072,9,0.9675267,0.9190857,0.2696272,0.0708521,0.5105458,0.658856,0.2329966,1,,
49009,Herford,1891,0.5608786,1421.049,7.259151,0.965072,9,,,,,,,,1,1.68,0.5187938
49009,Herford,1896,0.5301436,1556.804,7.35039,0.965072,9,,,,,,,,1,,
49009,Herford,1901,0.4997409,1932.25,7.566441,0.965072,9,,,,,,,,1,1.97,0.6780335
49009,Herford,1906,0.4733079,2021.993,7.611839,0.965072,9,,,,,,,,1,,
49009,Herford,1911,0.43455,1894.707,7.54682,0.965072,9,,,,,,,,1,,
49010,Iserlohn,1886,0.3367117,1598.629,7.376902,0.5940649,9,0.6076664,0.9559763,0.27582,0.0599786,0.4888285,0.6261856,0.4633177,1,,
49010,Iserlohn,1891,0.3557009,1704.472,7.44101,0.5940649,9,,,,,,,,1,2.07,0.7275486
49010,Iserlohn,1896,0.3376839,1888.974,7.543789,0.5940649,9,,,,,,,,1,,
49010,Iserlohn,1901,0.3371682,2242.386,7.715296,0.5940649,9,,,,,,,,1,2.6,0.9555114
49010,Iserlohn,1906,0.2832683,2297.179,7.739437,0.5940649,9,,,,,,,,1,,
49010,Iserlohn,1911,0.2436896,2349.178,7.761821,0.5940649,9,,,,,,,,1,,
49011,Luebbecke,1886,0.8713675,1250.658,7.131425,0.988968,9,0.9886328,0.9340555,0.2640304,0.0767646,0.5189629,0.7356755,0.0568361,1,,
49011,Luebbecke,1891,0.8824837,1347.334,7.205884,0.988968,9,,,,,,,,1,1.5,0.4054651
49011,Luebbecke,1896,0.9116212,1456.557,7.283831,0.988968,9,,,,,,,,1,,
49011,Luebbecke,1901,0.8847581,1721.773,7.45111,0.988968,9,,,,,,,,1,1.8,0.5877866
49011,Luebbecke,1906,0.870254,1579.652,7.36496,0.988968,9,,,,,,,,1,,
49011,Luebbecke,1911,0.8705149,1795.288,7.49292,0.988968,9,,,,,,,,1,,
49012,Luedenscheid,1886,0.2769907,1546.405,7.343688,0.8979539,9,0.9286156,0.9685671,0.2592027,0.0650291,0.4797941,0.6674488,0.3312964,1,,
49012,Luedenscheid,1891,0.2600746,1625.577,7.393618,0.8979539,9,,,,,,,,1,2.28,0.8241754
49012,Luedenscheid,1896,0.2509983,1840.4,7.517738,0.8979539,9,,,,,,,,1,,
49012,Luedenscheid,1901,0.2420384,2122.913,7.660545,0.8979539,9,,,,,,,,1,2.58,0.9477894
49012,Luedenscheid,1906,0.219085,2257.339,7.721942,0.8979539,9,,,,,,,,1,,
49012,Luedenscheid,1911,0.1995871,2241.04,7.714695,0.8979539,9,,,,,,,,1,,
49013,Minden,1886,0.6495818,1320.96,7.186114,0.9476313,9,0.9433069,0.9466981,0.2540318,0.0661208,0.495693,0.665098,0.2797639,1,,
49013,Minden,1891,0.6056387,1440.964,7.273067,0.9476313,9,,,,,,,,1,1.85,0.6151857
49013,Minden,1896,0.5929896,1500.049,7.313253,0.9476313,9,,,,,,,,1,,
49013,Minden,1901,0.5762677,1737.034,7.459935,0.9476313,9,,,,,,,,1,1.92,0.6523252
49013,Minden,1906,0.5508926,1837.448,7.516133,0.9476313,9,,,,,,,,1,,
49013,Minden,1911,0.5253178,1853.689,7.524933,0.9476313,9,,,,,,,,1,,
49014,Muenster,1886,0.3885892,1391.301,7.237994,0.0523699,9,0.0276284,0.9480017,0.2137266,0.0997172,0.5006101,0.7002527,0.2429386,1,,
49014,Muenster,1891,0.3391854,1422.425,7.260118,0.0523699,9,,,,,,,,1,1.661429,0.5076778
49014,Muenster,1896,0.3662722,1587.071,7.369646,0.0523699,9,,,,,,,,1,,
49014,Muenster,1901,0.32604,1856.922,7.526675,0.0523699,9,,,,,,,,1,2.171429,0.7753853
49014,Muenster,1906,0.3047315,2076.66,7.638516,0.0523699,9,,,,,,,,1,,
49014,Muenster,1911,0.2279443,2198.21,7.695399,0.0523699,9,,,,,,,,1,,
49015,Paderborn,1886,0.6080922,1493.094,7.308606,0.0722803,9,0.0612742,0.948406,0.2512062,0.0778347,0.5092146,0.7341623,0.2450912,1,,
49015,Paderborn,1891,0.5983568,1599.437,7.377407,0.0722803,9,,,,,,,,1,1.545,0.4350239
49015,Paderborn,1896,0.590884,1731.807,7.456921,0.0722803,9,,,,,,,,1,,
49015,Paderborn,1901,0.6199694,2022.369,7.612025,0.0722803,9,,,,,,,,1,2.07,0.7275486
49015,Paderborn,1906,0.5826259,2032.153,7.616851,0.0722803,9,,,,,,,,1,,
49015,Paderborn,1911,0.5720463,1972.822,7.58722,0.0722803,9,,,,,,,,1,,
49018,Siegen,1886,0.2103636,1483.974,7.302479,0.5698687,9,0.4342672,0.9854584,0.2562248,0.0616592,0.4924159,0.6994472,0.1797685,1,,
49018,Siegen,1891,0.2171762,1571.725,7.359929,0.5698687,9,,,,,,,,1,2.05,0.7178398
49018,Siegen,1896,0.2018077,1586.261,7.369135,0.5698687,9,,,,,,,,1,,
49018,Siegen,1901,0.1757831,1845.075,7.520275,0.5698687,9,,,,,,,,1,2.6,0.9555114
49018,Siegen,1906,0.1506287,1880.437,7.539259,0.5698687,9,,,,,,,,1,,
49018,Siegen,1911,0.1372247,1988.054,7.594912,0.5698687,9,,,,,,,,1,,
49019,Soest,1886,0.5496652,1431.878,7.266742,0.1478565,9,0.1262756,0.9634363,0.2550735,0.074756,0.5026057,0.6925246,0.2804682,1,,
49019,Soest,1891,0.5729017,1451.249,7.28018,0.1478565,9,,,,,,,,1,1.66,0.5068176
49019,Soest,1896,0.5843636,1587.575,7.369963,0.1478565,9,,,,,,,,1,,
49019,Soest,1901,0.5565916,1890.042,7.544354,0.1478565,9,,,,,,,,1,2.096,0.7400308
49019,Soest,1906,0.5000581,1930.109,7.565331,0.1478565,9,,,,,,,,1,,
49019,Soest,1911,0.4700067,1847.34,7.521502,0.1478565,9,,,,,,,,1,,
49020,Tecklenburg,1886,0.3067437,1332.975,7.195169,0.3345378,9,0.3385755,0.9495277,0.2296303,0.090477,0.5043479,0.7777045,0.1578978,1,,
49020,Tecklenburg,1891,0.3066109,1369.722,7.222363,0.3345378,9,,,,,,,,1,1.71,0.5364934
49020,Tecklenburg,1896,0.2850321,1570.322,7.359036,0.3345378,9,,,,,,,,1,,
49020,Tecklenburg,1901,0.2789122,1799.617,7.495329,0.3345378,9,,,,,,,,1,2,0.6931472
49020,Tecklenburg,1906,0.2690858,2007.627,7.604709,0.3345378,9,,,,,,,,1,,
49020,Tecklenburg,1911,0.2563476,1925.361,7.562869,0.3345378,9,,,,,,,,1,,
49023,Wittgenstein,1886,0.2836161,1289.097,7.161697,0.9452866,9,0.9454242,0.9727574,0.2666633,0.0847483,0.5233716,0.7949871,0.1965739,1,,
49023,Wittgenstein,1891,0.2925002,1300.306,7.170355,0.9452866,9,,,,,,,,1,1.8,0.5877866
49023,Wittgenstein,1896,0.2909651,1377.536,7.228052,0.9452866,9,,,,,,,,1,,
49023,Wittgenstein,1901,0.2968935,1412.028,7.252782,0.9452866,9,,,,,,,,1,2,0.6931472
49023,Wittgenstein,1906,0.2703245,1481.038,7.300499,0.9452866,9,,,,,,,,1,,
49023,Wittgenstein,1911,0.2506797,1732.737,7.457458,0.9452866,9,,,,,,,,1,,
